,ID,Name,Team,Age,Overall Rating,Best Overall,Position,Market value,Wage,Attacking stats,Movement stats,Power stats,Defence stats,Goal-Keeper stats,Skill sets,Total potential
31871,20801,Cristiano Ronaldo,Real Madrid,25,89,90,CF,€0,€0,429,453,439,76,58,435,93
31872,113422,David Villa,FC Barcelona,28,88,88,ST,€0,€0,422,433,402,88,46,400,91
31873,5479,Casillas,Real Madrid,29,88,88,GK,€0,€0,67,327,224,31,428,82,92
31874,140601,N. Vidić,Manchester United,28,87,87,CB,€0,€0,287,350,348,269,45,268,90
31875,54050,W. Rooney,Manchester United,24,87,87,ST,€0,€0,429,426,430,148,49,416,91
31876,10535,Xavi,FC Barcelona,30,87,89,RM,€0,€0,388,405,359,194,46,444,90
31877,9014,A. Robben,FC Bayern München,26,87,88,LW,€0,€0,393,441,366,68,49,426,89
31878,41,Iniesta,FC Barcelona,26,87,89,RM,€0,€0,383,433,336,170,45,421,90
31879,167495,M. Neuer,FC Schalke 04,24,86,86,GK,€0,€0,90,316,253,45,430,100,90
31880,162895,F. Fabregas,Arsenal,23,86,87,CAM,€0,€0,404,386,384,203,54,431,90
31881,156616,F. Ribéry,FC Bayern München,27,86,87,RM,€0,€0,392,435,348,64,47,430,91
31882,143001,C. Tévez,Manchester City,26,86,86,ST,€0,€0,408,432,418,121,53,392,89
31883,139869,W. Sneijder,Inter,26,86,86,RM,€0,€0,392,405,382,122,50,444,88
31884,48717,Júlio César,Inter,30,86,86,GK,€0,€0,106,312,257,45,425,119,88
31885,41236,Z. Ibrahimović,Milan,28,86,86,ST,€0,€0,417,413,429,86,59,407,90
31886,31432,D. Drogba,Chelsea,32,86,86,ST,€0,€0,421,408,425,83,49,388,90
31887,13743,S. Gerrard,Liverpool,30,86,86,CAM,€0,€0,413,388,421,215,56,424,89
31888,13038,Puyol,FC Barcelona,32,86,86,CB,€0,€0,300,358,345,271,54,285,90
31889,9676,S. Eto'o,Inter,29,86,86,ST,€0,€0,414,431,398,94,53,388,90
31890,5471,F. Lampard,Chelsea,32,86,86,CAM,€0,€0,420,393,420,180,59,431,88
31891,168542,David Silva,Manchester City,24,85,85,LM,€0,€0,392,422,353,82,57,412,89
31892,167664,G. Higuaín,Real Madrid,22,85,85,ST,€0,€0,395,406,389,42,44,361,87
31893,165239,S. Nasri,Arsenal,23,85,85,RM,€0,€0,390,418,353,124,50,432,90
31894,153079,S. Agüero,Atlético Madrid,22,85,85,ST,€0,€0,401,428,357,45,59,397,90
31895,152729,Piqué,FC Barcelona,23,85,85,CB,€0,€0,330,365,336,271,58,310,88
31896,138956,G. Chiellini,Juventus,25,85,85,CB,€0,€0,303,391,405,271,52,246,90
31897,138449,Kaká,Real Madrid,28,85,85,CAM,€0,€0,396,418,368,63,55,417,91
31898,135455,Maicon,Inter,28,85,86,RW,€0,€0,404,423,426,252,46,404,88
31899,121944,B. Schweinsteiger,FC Bayern München,25,85,85,CAM,€0,€0,406,379,403,225,65,419,87
31900,121939,P. Lahm,FC Bayern München,26,85,86,RWB,€0,€0,352,410,338,268,47,383,88
31901,107715,Lúcio,Inter,32,85,85,CB,€0,€0,327,379,399,264,44,333,86
31902,106573,Valdés,FC Barcelona,28,85,85,GK,€0,€0,80,327,235,30,425,110,86
31903,49369,Fernando Torres,Chelsea,26,85,85,ST,€0,€0,417,426,398,68,54,367,91
31904,49072,D. Forlán,Atlético Madrid,31,85,85,ST,€0,€0,406,408,415,58,42,392,88
31905,45674,M. Essien,Chelsea,27,85,86,CDM,€0,€0,398,410,427,262,40,374,89
31906,45574,R. van der Vaart,Tottenham Hotspur,27,85,85,CAM,€0,€0,396,385,366,78,55,439,88
31907,45197,Xabi Alonso,Real Madrid,28,85,85,CM,€0,€0,387,357,395,229,45,415,87
31908,24630,Pepe Reina,Liverpool,27,85,85,GK,€0,€0,68,294,227,39,428,77,86
31909,13732,J. Terry,Chelsea,29,85,85,CB,€0,€0,315,339,347,262,48,250,90
31910,7289,R. Ferdinand,Manchester United,31,85,85,CB,€0,€0,296,356,324,269,40,276,89
31911,1179,G. Buffon,Juventus,32,85,85,GK,€0,€0,94,313,252,38,417,115,90
31912,189362,Hulk,FC Porto,23,84,84,CF,€0,€0,393,420,405,106,46,418,87
31913,180930,E. Džeko,Manchester City,24,84,84,ST,€0,€0,407,408,406,55,63,348,89
31914,179813,E. Cavani,Napoli,23,84,84,ST,€0,€0,402,419,424,147,53,346,89
31915,177003,L. Modrić,Tottenham Hotspur,24,84,85,RM,€0,€0,382,412,366,152,52,425,87
31916,176635,M. Özil,Real Madrid,21,84,85,LM,€0,€0,376,420,337,57,50,422,88
31917,173731,G. Bale,Tottenham Hotspur,20,84,84,LM,€0,€0,394,411,389,230,52,420,85
31918,167948,H. Lloris,Olympique Lyonnais,23,84,84,GK,€0,€0,71,265,185,46,423,97,90
31919,164240,Thiago Silva,Milan,25,84,84,CB,€0,€0,328,398,408,260,45,343,89
31920,163297,M. Krasić,Juventus,25,84,85,RW,€0,€0,386,427,397,134,50,388,89
31921,155862,Sergio Ramos,Real Madrid,24,84,86,CB,€0,€0,357,411,382,261,46,366,90
31922,150418,M. Gomez,FC Bayern München,24,84,84,ST,€0,€0,403,395,400,62,46,312,86
31923,146536,Jesús Navas,Sevilla FC,24,84,84,RW,€0,€0,371,429,360,73,55,369,90
31924,146530,Dani Alves,FC Barcelona,27,84,85,RM,€0,€0,370,423,402,249,38,414,88
31925,142708,D. Milito,Inter,31,84,84,ST,€0,€0,408,410,395,87,52,364,87
31926,139068,Nani,Manchester United,23,84,84,RM,€0,€0,362,413,369,82,40,403,89
31927,138123,E. Cambiasso,Inter,29,84,84,CDM,€0,€0,396,392,401,253,46,374,87
31928,121933,R. Adler,Bayer 04 Leverkusen,25,84,84,GK,€0,€0,68,313,222,36,410,69,88
31929,120533,Pepe,Real Madrid,27,84,84,CB,€0,€0,272,378,351,265,47,280,88
31930,158023,L. Messi,FC Barcelona,23,90,90,LW,€0,€0,423,458,368,54,54,438,94
31931,20801,Cristiano Ronaldo,Real Madrid,25,89,90,CF,€0,€0,429,453,439,76,58,435,93
31932,113422,David Villa,FC Barcelona,28,88,88,ST,€0,€0,422,433,402,88,46,400,91
31933,5479,Casillas,Real Madrid,29,88,88,GK,€0,€0,67,327,224,31,428,82,92
31934,140601,N. Vidić,Manchester United,28,87,87,CB,€0,€0,287,350,348,269,45,268,90
31935,54050,W. Rooney,Manchester United,24,87,87,ST,€0,€0,429,426,430,148,49,416,91
31936,10535,Xavi,FC Barcelona,30,87,89,RM,€0,€0,388,405,359,194,46,444,90
31937,9014,A. Robben,FC Bayern München,26,87,88,LW,€0,€0,393,441,366,68,49,426,89
31938,41,Iniesta,FC Barcelona,26,87,89,RM,€0,€0,383,433,336,170,45,421,90
31939,167495,M. Neuer,FC Schalke 04,24,86,86,GK,€0,€0,90,316,253,45,430,100,90
31940,162895,F. Fabregas,Arsenal,23,86,87,CAM,€0,€0,404,386,384,203,54,431,90
31941,156616,F. Ribéry,FC Bayern München,27,86,87,RM,€0,€0,392,435,348,64,47,430,91
31942,143001,C. Tévez,Manchester City,26,86,86,ST,€0,€0,408,432,418,121,53,392,89
31943,139869,W. Sneijder,Inter,26,86,86,RM,€0,€0,392,405,382,122,50,444,88
31944,48717,Júlio César,Inter,30,86,86,GK,€0,€0,106,312,257,45,425,119,88
31945,41236,Z. Ibrahimović,Milan,28,86,86,ST,€0,€0,417,413,429,86,59,407,90
31946,31432,D. Drogba,Chelsea,32,86,86,ST,€0,€0,421,408,425,83,49,388,90
31947,13743,S. Gerrard,Liverpool,30,86,86,CAM,€0,€0,413,388,421,215,56,424,89
31948,13038,Puyol,FC Barcelona,32,86,86,CB,€0,€0,300,358,345,271,54,285,90
31949,9676,S. Eto'o,Inter,29,86,86,ST,€0,€0,414,431,398,94,53,388,90
31950,5471,F. Lampard,Chelsea,32,86,86,CAM,€0,€0,420,393,420,180,59,431,88
31951,168542,David Silva,Manchester City,24,85,85,LM,€0,€0,392,422,353,82,57,412,89
31952,167664,G. Higuaín,Real Madrid,22,85,85,ST,€0,€0,395,406,389,42,44,361,87
31953,165239,S. Nasri,Arsenal,23,85,85,RM,€0,€0,390,418,353,124,50,432,90
31954,153079,S. Agüero,Atlético Madrid,22,85,85,ST,€0,€0,401,428,357,45,59,397,90
31955,152729,Piqué,FC Barcelona,23,85,85,CB,€0,€0,330,365,336,271,58,310,88
31956,138956,G. Chiellini,Juventus,25,85,85,CB,€0,€0,303,391,405,271,52,246,90
31957,138449,Kaká,Real Madrid,28,85,85,CAM,€0,€0,396,418,368,63,55,417,91
31958,135455,Maicon,Inter,28,85,86,RW,€0,€0,404,423,426,252,46,404,88
31959,121944,B. Schweinsteiger,FC Bayern München,25,85,85,CAM,€0,€0,406,379,403,225,65,419,87
31960,121939,P. Lahm,FC Bayern München,26,85,86,RWB,€0,€0,352,410,338,268,47,383,88
31961,107715,Lúcio,Inter,32,85,85,CB,€0,€0,327,379,399,264,44,333,86
31962,106573,Valdés,FC Barcelona,28,85,85,GK,€0,€0,80,327,235,30,425,110,86
31963,49369,Fernando Torres,Chelsea,26,85,85,ST,€0,€0,417,426,398,68,54,367,91
31964,49072,D. Forlán,Atlético Madrid,31,85,85,ST,€0,€0,406,408,415,58,42,392,88
31965,45674,M. Essien,Chelsea,27,85,86,CDM,€0,€0,398,410,427,262,40,374,89
31966,45574,R. van der Vaart,Tottenham Hotspur,27,85,85,CAM,€0,€0,396,385,366,78,55,439,88
31967,45197,Xabi Alonso,Real Madrid,28,85,85,CM,€0,€0,387,357,395,229,45,415,87
31968,24630,Pepe Reina,Liverpool,27,85,85,GK,€0,€0,68,294,227,39,428,77,86
31969,13732,J. Terry,Chelsea,29,85,85,CB,€0,€0,315,339,347,262,48,250,90
31970,7289,R. Ferdinand,Manchester United,31,85,85,CB,€0,€0,296,356,324,269,40,276,89
31971,1179,G. Buffon,Juventus,32,85,85,GK,€0,€0,94,313,252,38,417,115,90
31972,189362,Hulk,FC Porto,23,84,84,CF,€0,€0,393,420,405,106,46,418,87
31973,180930,E. Džeko,Manchester City,24,84,84,ST,€0,€0,407,408,406,55,63,348,89
31974,179813,E. Cavani,Napoli,23,84,84,ST,€0,€0,402,419,424,147,53,346,89
31975,177003,L. Modrić,Tottenham Hotspur,24,84,85,RM,€0,€0,382,412,366,152,52,425,87
31976,176635,M. Özil,Real Madrid,21,84,85,LM,€0,€0,376,420,337,57,50,422,88
31977,173731,G. Bale,Tottenham Hotspur,20,84,84,LM,€0,€0,394,411,389,230,52,420,85
31978,167948,H. Lloris,Olympique Lyonnais,23,84,84,GK,€0,€0,71,265,185,46,423,97,90
31979,164240,Thiago Silva,Milan,25,84,84,CB,€0,€0,328,398,408,260,45,343,89
31980,163297,M. Krasić,Juventus,25,84,85,RW,€0,€0,386,427,397,134,50,388,89
31981,155862,Sergio Ramos,Real Madrid,24,84,86,CB,€0,€0,357,411,382,261,46,366,90
31982,150418,M. Gomez,FC Bayern München,24,84,84,ST,€0,€0,403,395,400,62,46,312,86
31983,146536,Jesús Navas,Sevilla FC,24,84,84,RW,€0,€0,371,429,360,73,55,369,90
31984,146530,Dani Alves,FC Barcelona,27,84,85,RM,€0,€0,370,423,402,249,38,414,88
31985,142708,D. Milito,Inter,31,84,84,ST,€0,€0,408,410,395,87,52,364,87
31986,139068,Nani,Manchester United,23,84,84,RM,€0,€0,362,413,369,82,40,403,89
31987,138123,E. Cambiasso,Inter,29,84,84,CDM,€0,€0,396,392,401,253,46,374,87
31988,121933,R. Adler,Bayer 04 Leverkusen,25,84,84,GK,€0,€0,68,313,222,36,410,69,88
31989,120533,Pepe,Real Madrid,27,84,84,CB,€0,€0,272,378,351,265,47,280,88
31990,158023,L. Messi,FC Barcelona,23,90,90,LW,€0,€0,423,458,368,54,54,438,94
31991,20801,Cristiano Ronaldo,Real Madrid,25,89,90,CF,€0,€0,429,453,439,76,58,435,93
31992,113422,David Villa,FC Barcelona,28,88,88,ST,€0,€0,422,433,402,88,46,400,91
31993,5479,Casillas,Real Madrid,29,88,88,GK,€0,€0,67,327,224,31,428,82,92
31994,140601,N. Vidić,Manchester United,28,87,87,CB,€0,€0,287,350,348,269,45,268,90
31995,54050,W. Rooney,Manchester United,24,87,87,ST,€0,€0,429,426,430,148,49,416,91
31996,10535,Xavi,FC Barcelona,30,87,89,RM,€0,€0,388,405,359,194,46,444,90
31997,9014,A. Robben,FC Bayern München,26,87,88,LW,€0,€0,393,441,366,68,49,426,89
31998,41,Iniesta,FC Barcelona,26,87,89,RM,€0,€0,383,433,336,170,45,421,90
31999,167495,M. Neuer,FC Schalke 04,24,86,86,GK,€0,€0,90,316,253,45,430,100,90
32000,162895,F. Fabregas,Arsenal,23,86,87,CAM,€0,€0,404,386,384,203,54,431,90
32001,156616,F. Ribéry,FC Bayern München,27,86,87,RM,€0,€0,392,435,348,64,47,430,91
32002,143001,C. Tévez,Manchester City,26,86,86,ST,€0,€0,408,432,418,121,53,392,89
32003,139869,W. Sneijder,Inter,26,86,86,RM,€0,€0,392,405,382,122,50,444,88
32004,48717,Júlio César,Inter,30,86,86,GK,€0,€0,106,312,257,45,425,119,88
32005,41236,Z. Ibrahimović,Milan,28,86,86,ST,€0,€0,417,413,429,86,59,407,90
32006,31432,D. Drogba,Chelsea,32,86,86,ST,€0,€0,421,408,425,83,49,388,90
32007,13743,S. Gerrard,Liverpool,30,86,86,CAM,€0,€0,413,388,421,215,56,424,89
32008,13038,Puyol,FC Barcelona,32,86,86,CB,€0,€0,300,358,345,271,54,285,90
32009,9676,S. Eto'o,Inter,29,86,86,ST,€0,€0,414,431,398,94,53,388,90
32010,5471,F. Lampard,Chelsea,32,86,86,CAM,€0,€0,420,393,420,180,59,431,88
32011,168542,David Silva,Manchester City,24,85,85,LM,€0,€0,392,422,353,82,57,412,89
32012,167664,G. Higuaín,Real Madrid,22,85,85,ST,€0,€0,395,406,389,42,44,361,87
32013,165239,S. Nasri,Arsenal,23,85,85,RM,€0,€0,390,418,353,124,50,432,90
32014,153079,S. Agüero,Atlético Madrid,22,85,85,ST,€0,€0,401,428,357,45,59,397,90
32015,152729,Piqué,FC Barcelona,23,85,85,CB,€0,€0,330,365,336,271,58,310,88
32016,138956,G. Chiellini,Juventus,25,85,85,CB,€0,€0,303,391,405,271,52,246,90
32017,138449,Kaká,Real Madrid,28,85,85,CAM,€0,€0,396,418,368,63,55,417,91
32018,135455,Maicon,Inter,28,85,86,RW,€0,€0,404,423,426,252,46,404,88
32019,121944,B. Schweinsteiger,FC Bayern München,25,85,85,CAM,€0,€0,406,379,403,225,65,419,87
32020,121939,P. Lahm,FC Bayern München,26,85,86,RWB,€0,€0,352,410,338,268,47,383,88
32021,107715,Lúcio,Inter,32,85,85,CB,€0,€0,327,379,399,264,44,333,86
32022,106573,Valdés,FC Barcelona,28,85,85,GK,€0,€0,80,327,235,30,425,110,86
32023,49369,Fernando Torres,Chelsea,26,85,85,ST,€0,€0,417,426,398,68,54,367,91
32024,49072,D. Forlán,Atlético Madrid,31,85,85,ST,€0,€0,406,408,415,58,42,392,88
32025,45674,M. Essien,Chelsea,27,85,86,CDM,€0,€0,398,410,427,262,40,374,89
32026,45574,R. van der Vaart,Tottenham Hotspur,27,85,85,CAM,€0,€0,396,385,366,78,55,439,88
32027,45197,Xabi Alonso,Real Madrid,28,85,85,CM,€0,€0,387,357,395,229,45,415,87
32028,24630,Pepe Reina,Liverpool,27,85,85,GK,€0,€0,68,294,227,39,428,77,86
32029,13732,J. Terry,Chelsea,29,85,85,CB,€0,€0,315,339,347,262,48,250,90
32030,7289,R. Ferdinand,Manchester United,31,85,85,CB,€0,€0,296,356,324,269,40,276,89
32031,1179,G. Buffon,Juventus,32,85,85,GK,€0,€0,94,313,252,38,417,115,90
32032,189362,Hulk,FC Porto,23,84,84,CF,€0,€0,393,420,405,106,46,418,87
32033,180930,E. Džeko,Manchester City,24,84,84,ST,€0,€0,407,408,406,55,63,348,89
32034,179813,E. Cavani,Napoli,23,84,84,ST,€0,€0,402,419,424,147,53,346,89
32035,177003,L. Modrić,Tottenham Hotspur,24,84,85,RM,€0,€0,382,412,366,152,52,425,87
32036,176635,M. Özil,Real Madrid,21,84,85,LM,€0,€0,376,420,337,57,50,422,88
32037,173731,G. Bale,Tottenham Hotspur,20,84,84,LM,€0,€0,394,411,389,230,52,420,85
32038,167948,H. Lloris,Olympique Lyonnais,23,84,84,GK,€0,€0,71,265,185,46,423,97,90
32039,164240,Thiago Silva,Milan,25,84,84,CB,€0,€0,328,398,408,260,45,343,89
32040,163297,M. Krasić,Juventus,25,84,85,RW,€0,€0,386,427,397,134,50,388,89
32041,155862,Sergio Ramos,Real Madrid,24,84,86,CB,€0,€0,357,411,382,261,46,366,90
32042,150418,M. Gomez,FC Bayern München,24,84,84,ST,€0,€0,403,395,400,62,46,312,86
32043,146536,Jesús Navas,Sevilla FC,24,84,84,RW,€0,€0,371,429,360,73,55,369,90
32044,146530,Dani Alves,FC Barcelona,27,84,85,RM,€0,€0,370,423,402,249,38,414,88
32045,142708,D. Milito,Inter,31,84,84,ST,€0,€0,408,410,395,87,52,364,87
32046,139068,Nani,Manchester United,23,84,84,RM,€0,€0,362,413,369,82,40,403,89
32047,138123,E. Cambiasso,Inter,29,84,84,CDM,€0,€0,396,392,401,253,46,374,87
32048,121933,R. Adler,Bayer 04 Leverkusen,25,84,84,GK,€0,€0,68,313,222,36,410,69,88
32049,120533,Pepe,Real Madrid,27,84,84,CB,€0,€0,272,378,351,265,47,280,88
32050,158023,L. Messi,FC Barcelona,23,90,90,LW,€0,€0,423,458,368,54,54,438,94
32051,20801,Cristiano Ronaldo,Real Madrid,25,89,90,CF,€0,€0,429,453,439,76,58,435,93
32052,113422,David Villa,FC Barcelona,28,88,88,ST,€0,€0,422,433,402,88,46,400,91
32053,5479,Casillas,Real Madrid,29,88,88,GK,€0,€0,67,327,224,31,428,82,92
32054,140601,N. Vidić,Manchester United,28,87,87,CB,€0,€0,287,350,348,269,45,268,90
32055,54050,W. Rooney,Manchester United,24,87,87,ST,€0,€0,429,426,430,148,49,416,91
32056,10535,Xavi,FC Barcelona,30,87,89,RM,€0,€0,388,405,359,194,46,444,90
32057,9014,A. Robben,FC Bayern München,26,87,88,LW,€0,€0,393,441,366,68,49,426,89
32058,41,Iniesta,FC Barcelona,26,87,89,RM,€0,€0,383,433,336,170,45,421,90
32059,167495,M. Neuer,FC Schalke 04,24,86,86,GK,€0,€0,90,316,253,45,430,100,90
32060,162895,F. Fabregas,Arsenal,23,86,87,CAM,€0,€0,404,386,384,203,54,431,90
32061,156616,F. Ribéry,FC Bayern München,27,86,87,RM,€0,€0,392,435,348,64,47,430,91
32062,143001,C. Tévez,Manchester City,26,86,86,ST,€0,€0,408,432,418,121,53,392,89
32063,139869,W. Sneijder,Inter,26,86,86,RM,€0,€0,392,405,382,122,50,444,88
32064,48717,Júlio César,Inter,30,86,86,GK,€0,€0,106,312,257,45,425,119,88
32065,41236,Z. Ibrahimović,Milan,28,86,86,ST,€0,€0,417,413,429,86,59,407,90
32066,31432,D. Drogba,Chelsea,32,86,86,ST,€0,€0,421,408,425,83,49,388,90
32067,13743,S. Gerrard,Liverpool,30,86,86,CAM,€0,€0,413,388,421,215,56,424,89
32068,13038,Puyol,FC Barcelona,32,86,86,CB,€0,€0,300,358,345,271,54,285,90
32069,9676,S. Eto'o,Inter,29,86,86,ST,€0,€0,414,431,398,94,53,388,90
32070,5471,F. Lampard,Chelsea,32,86,86,CAM,€0,€0,420,393,420,180,59,431,88
32071,168542,David Silva,Manchester City,24,85,85,LM,€0,€0,392,422,353,82,57,412,89
32072,167664,G. Higuaín,Real Madrid,22,85,85,ST,€0,€0,395,406,389,42,44,361,87
32073,165239,S. Nasri,Arsenal,23,85,85,RM,€0,€0,390,418,353,124,50,432,90
32074,153079,S. Agüero,Atlético Madrid,22,85,85,ST,€0,€0,401,428,357,45,59,397,90
32075,152729,Piqué,FC Barcelona,23,85,85,CB,€0,€0,330,365,336,271,58,310,88
32076,138956,G. Chiellini,Juventus,25,85,85,CB,€0,€0,303,391,405,271,52,246,90
32077,138449,Kaká,Real Madrid,28,85,85,CAM,€0,€0,396,418,368,63,55,417,91
32078,135455,Maicon,Inter,28,85,86,RW,€0,€0,404,423,426,252,46,404,88
32079,121944,B. Schweinsteiger,FC Bayern München,25,85,85,CAM,€0,€0,406,379,403,225,65,419,87
32080,121939,P. Lahm,FC Bayern München,26,85,86,RWB,€0,€0,352,410,338,268,47,383,88
32081,107715,Lúcio,Inter,32,85,85,CB,€0,€0,327,379,399,264,44,333,86
32082,106573,Valdés,FC Barcelona,28,85,85,GK,€0,€0,80,327,235,30,425,110,86
32083,49369,Fernando Torres,Chelsea,26,85,85,ST,€0,€0,417,426,398,68,54,367,91
32084,49072,D. Forlán,Atlético Madrid,31,85,85,ST,€0,€0,406,408,415,58,42,392,88
32085,45674,M. Essien,Chelsea,27,85,86,CDM,€0,€0,398,410,427,262,40,374,89
32086,45574,R. van der Vaart,Tottenham Hotspur,27,85,85,CAM,€0,€0,396,385,366,78,55,439,88
32087,45197,Xabi Alonso,Real Madrid,28,85,85,CM,€0,€0,387,357,395,229,45,415,87
32088,24630,Pepe Reina,Liverpool,27,85,85,GK,€0,€0,68,294,227,39,428,77,86
32089,13732,J. Terry,Chelsea,29,85,85,CB,€0,€0,315,339,347,262,48,250,90
32090,7289,R. Ferdinand,Manchester United,31,85,85,CB,€0,€0,296,356,324,269,40,276,89
32091,1179,G. Buffon,Juventus,32,85,85,GK,€0,€0,94,313,252,38,417,115,90
32092,189362,Hulk,FC Porto,23,84,84,CF,€0,€0,393,420,405,106,46,418,87
32093,180930,E. Džeko,Manchester City,24,84,84,ST,€0,€0,407,408,406,55,63,348,89
32094,179813,E. Cavani,Napoli,23,84,84,ST,€0,€0,402,419,424,147,53,346,89
32095,177003,L. Modrić,Tottenham Hotspur,24,84,85,RM,€0,€0,382,412,366,152,52,425,87
32096,176635,M. Özil,Real Madrid,21,84,85,LM,€0,€0,376,420,337,57,50,422,88
32097,173731,G. Bale,Tottenham Hotspur,20,84,84,LM,€0,€0,394,411,389,230,52,420,85
32098,167948,H. Lloris,Olympique Lyonnais,23,84,84,GK,€0,€0,71,265,185,46,423,97,90
32099,164240,Thiago Silva,Milan,25,84,84,CB,€0,€0,328,398,408,260,45,343,89
32100,163297,M. Krasić,Juventus,25,84,85,RW,€0,€0,386,427,397,134,50,388,89
32101,155862,Sergio Ramos,Real Madrid,24,84,86,CB,€0,€0,357,411,382,261,46,366,90
32102,150418,M. Gomez,FC Bayern München,24,84,84,ST,€0,€0,403,395,400,62,46,312,86
32103,146536,Jesús Navas,Sevilla FC,24,84,84,RW,€0,€0,371,429,360,73,55,369,90
32104,146530,Dani Alves,FC Barcelona,27,84,85,RM,€0,€0,370,423,402,249,38,414,88
32105,142708,D. Milito,Inter,31,84,84,ST,€0,€0,408,410,395,87,52,364,87
32106,139068,Nani,Manchester United,23,84,84,RM,€0,€0,362,413,369,82,40,403,89
32107,138123,E. Cambiasso,Inter,29,84,84,CDM,€0,€0,396,392,401,253,46,374,87
32108,121933,R. Adler,Bayer 04 Leverkusen,25,84,84,GK,€0,€0,68,313,222,36,410,69,88
32109,120533,Pepe,Real Madrid,27,84,84,CB,€0,€0,272,378,351,265,47,280,88
32110,158023,L. Messi,FC Barcelona,23,90,90,LW,€0,€0,423,458,368,54,54,438,94
32111,20801,Cristiano Ronaldo,Real Madrid,25,89,90,CF,€0,€0,429,453,439,76,58,435,93
32112,113422,David Villa,FC Barcelona,28,88,88,ST,€0,€0,422,433,402,88,46,400,91
32113,5479,Casillas,Real Madrid,29,88,88,GK,€0,€0,67,327,224,31,428,82,92
32114,140601,N. Vidić,Manchester United,28,87,87,CB,€0,€0,287,350,348,269,45,268,90
32115,54050,W. Rooney,Manchester United,24,87,87,ST,€0,€0,429,426,430,148,49,416,91
32116,10535,Xavi,FC Barcelona,30,87,89,RM,€0,€0,388,405,359,194,46,444,90
32117,9014,A. Robben,FC Bayern München,26,87,88,LW,€0,€0,393,441,366,68,49,426,89
32118,41,Iniesta,FC Barcelona,26,87,89,RM,€0,€0,383,433,336,170,45,421,90
32119,167495,M. Neuer,FC Schalke 04,24,86,86,GK,€0,€0,90,316,253,45,430,100,90
32120,162895,F. Fabregas,Arsenal,23,86,87,CAM,€0,€0,404,386,384,203,54,431,90
32121,156616,F. Ribéry,FC Bayern München,27,86,87,RM,€0,€0,392,435,348,64,47,430,91
32122,143001,C. Tévez,Manchester City,26,86,86,ST,€0,€0,408,432,418,121,53,392,89
32123,139869,W. Sneijder,Inter,26,86,86,RM,€0,€0,392,405,382,122,50,444,88
32124,48717,Júlio César,Inter,30,86,86,GK,€0,€0,106,312,257,45,425,119,88
32125,41236,Z. Ibrahimović,Milan,28,86,86,ST,€0,€0,417,413,429,86,59,407,90
32126,31432,D. Drogba,Chelsea,32,86,86,ST,€0,€0,421,408,425,83,49,388,90
32127,13743,S. Gerrard,Liverpool,30,86,86,CAM,€0,€0,413,388,421,215,56,424,89
32128,13038,Puyol,FC Barcelona,32,86,86,CB,€0,€0,300,358,345,271,54,285,90
32129,9676,S. Eto'o,Inter,29,86,86,ST,€0,€0,414,431,398,94,53,388,90
32130,5471,F. Lampard,Chelsea,32,86,86,CAM,€0,€0,420,393,420,180,59,431,88
32131,168542,David Silva,Manchester City,24,85,85,LM,€0,€0,392,422,353,82,57,412,89
32132,167664,G. Higuaín,Real Madrid,22,85,85,ST,€0,€0,395,406,389,42,44,361,87
32133,165239,S. Nasri,Arsenal,23,85,85,RM,€0,€0,390,418,353,124,50,432,90
32134,153079,S. Agüero,Atlético Madrid,22,85,85,ST,€0,€0,401,428,357,45,59,397,90
32135,152729,Piqué,FC Barcelona,23,85,85,CB,€0,€0,330,365,336,271,58,310,88
32136,138956,G. Chiellini,Juventus,25,85,85,CB,€0,€0,303,391,405,271,52,246,90
32137,138449,Kaká,Real Madrid,28,85,85,CAM,€0,€0,396,418,368,63,55,417,91
32138,135455,Maicon,Inter,28,85,86,RW,€0,€0,404,423,426,252,46,404,88
32139,121944,B. Schweinsteiger,FC Bayern München,25,85,85,CAM,€0,€0,406,379,403,225,65,419,87
32140,121939,P. Lahm,FC Bayern München,26,85,86,RWB,€0,€0,352,410,338,268,47,383,88
32141,107715,Lúcio,Inter,32,85,85,CB,€0,€0,327,379,399,264,44,333,86
32142,106573,Valdés,FC Barcelona,28,85,85,GK,€0,€0,80,327,235,30,425,110,86
32143,49369,Fernando Torres,Chelsea,26,85,85,ST,€0,€0,417,426,398,68,54,367,91
32144,49072,D. Forlán,Atlético Madrid,31,85,85,ST,€0,€0,406,408,415,58,42,392,88
32145,45674,M. Essien,Chelsea,27,85,86,CDM,€0,€0,398,410,427,262,40,374,89
32146,45574,R. van der Vaart,Tottenham Hotspur,27,85,85,CAM,€0,€0,396,385,366,78,55,439,88
32147,45197,Xabi Alonso,Real Madrid,28,85,85,CM,€0,€0,387,357,395,229,45,415,87
32148,24630,Pepe Reina,Liverpool,27,85,85,GK,€0,€0,68,294,227,39,428,77,86
32149,13732,J. Terry,Chelsea,29,85,85,CB,€0,€0,315,339,347,262,48,250,90
32150,7289,R. Ferdinand,Manchester United,31,85,85,CB,€0,€0,296,356,324,269,40,276,89
32151,1179,G. Buffon,Juventus,32,85,85,GK,€0,€0,94,313,252,38,417,115,90
32152,189362,Hulk,FC Porto,23,84,84,CF,€0,€0,393,420,405,106,46,418,87
32153,180930,E. Džeko,Manchester City,24,84,84,ST,€0,€0,407,408,406,55,63,348,89
32154,179813,E. Cavani,Napoli,23,84,84,ST,€0,€0,402,419,424,147,53,346,89
